1373,South Deerfield,MA,Franklin,42.4756,-72.6153
1375,Sunderland,MA,Franklin,42.4539,-72.5676
1376,Turners Falls,MA,Franklin,42.5954,-72.5557
1378,Warwick,MA,Franklin,42.6671,-72.3397
1379,Wendell,MA,Franklin,42.5656,-72.4009
1380,Wendell Depot,MA,Franklin,42.5534,-72.3927
1420,Fitchburg,MA,Worcester,42.5796,-71.8031
1430,Ashburnham,MA,Worcester,42.6496,-71.9267
1431,Ashby,MA,Middlesex,42.6745,-71.8174
1432,Ayer,MA,Middlesex,42.5591,-71.5788
1434,Devens,MA,Worcester,42.5385,-71.6115
1436,Baldwinville,MA,Worcester,42.5936,-72.0646
1438,East Templeton,MA,Worcester,42.5631,-72.037
1440,Gardner,MA,Worcester,42.574,-71.9898
1441,Westminster,MA,Worcester,42.5459,-71.9106
1450,Groton,MA,Middlesex,42.6124,-71.5584
1451,Harvard,MA,Worcester,42.4986,-71.5753
1452,Hubbardston,MA,Worcester,42.4865,-72.0012
1453,Leominster,MA,Worcester,42.5274,-71.7563
1460,Littleton,MA,Middlesex,42.5401,-71.4877
1462,Lunenburg,MA,Worcester,42.5884,-71.7266
1463,Pepperell,MA,Middlesex,42.6689,-71.5934
1464,Shirley,MA,Middlesex,42.5734,-71.6483
1467,Still River,MA,Worcester,42.4871,-71.6131
1468,Templeton,MA,Worcester,42.546,-72.065
1469,Townsend,MA,Middlesex,42.6525,-71.6896
1470,Groton,MA,Middlesex,42.6112,-71.5745
1471,Groton,MA,Middlesex,42.6112,-71.5745
1472,West Groton,MA,Middlesex,42.6043,-71.6273
1473,Westminster,MA,Worcester,42.5483,-71.9096
1474,West Townsend,MA,Middlesex,42.6678,-71.7522
1475,Winchendon,MA,Worcester,42.6789,-72.0475
1501,Auburn,MA,Worcester,42.2055,-71.8391
1503,Berlin,MA,Worcester,42.3844,-71.6356
1504,Blackstone,MA,Worcester,42.0287,-71.5269
1505,Boylston,MA,Worcester,42.3377,-71.731
1506,Brookfield,MA,Worcester,42.1991,-72.0989
1507,Charlton,MA,Worcester,42.1379,-71.9664
1508,Charlton City,MA,Worcester,42.1459,-71.9884
1509,Charlton Depot,MA,Worcester,42.1731,-71.9787
1510,Clinton,MA,Worcester,42.4181,-71.6828
1515,East Brookfield,MA,Worcester,42.2193,-72.0481
1516,Douglas,MA,Worcester,42.0528,-71.7509
1518,Fiskdale,MA,Worcester,42.1228,-72.1178
1519,Grafton,MA,Worcester,42.2004,-71.6868
1520,Holden,MA,Worcester,42.342,-71.8414
1521,Holland,MA,Hampden,42.0403,-72.1544
1522,Jefferson,MA,Worcester,42.3755,-71.8706
1523,Lancaster,MA,Worcester,42.451,-71.6868
1524,Leicester,MA,Worcester,42.237,-71.9188
1525,Linwood,MA,Worcester,42.0973,-71.6448
1526,Manchaug,MA,Worcester,42.0945,-71.7476
1527,Millbury,MA,Worcester,42.1968,-71.7644
1529,Millville,MA,Worcester,42.0331,-71.5798
1531,New Braintree,MA,Worcester,42.3198,-72.1306
1532,Northborough,MA,Worcester,42.3182,-71.6464
1534,Northbridge,MA,Worcester,42.1494,-71.6564
1535,North Brookfield,MA,Worcester,42.2665,-72.0821
1536,North Grafton,MA,Worcester,42.2297,-71.7037
1537,North Oxford,MA,Worcester,42.1655,-71.886
1538,North Uxbridge,MA,Worcester,42.0876,-71.6412
1540,Oxford,MA,Worcester,42.1129,-71.8687
1541,Princeton,MA,Worcester,42.4508,-71.8762
1542,Rochdale,MA,Worcester,42.1997,-71.9069
1543,Rutland,MA,Worcester,42.3762,-71.949
1545,Shrewsbury,MA,Worcester,42.2848,-71.7205
1546,Shrewsbury,MA,Worcester,42.3648,-71.8969
1550,Southbridge,MA,Worcester,42.075,-72.0353
1560,South Grafton,MA,Worcester,42.176,-71.6927
1561,South Lancaster,MA,Worcester,42.4435,-71.6861
1562,Spencer,MA,Worcester,42.2441,-71.9906
1564,Sterling,MA,Worcester,42.4354,-71.7752
1566,Sturbridge,MA,Worcester,42.1126,-72.0842
1568,Upton,MA,Worcester,42.1756,-71.6032
1569,Uxbridge,MA,Worcester,42.0744,-71.6329
1570,Webster,MA,Worcester,42.0521,-71.8486
1571,Dudley,MA,Worcester,42.0489,-71.8932
1581,Westborough,MA,Worcester,42.2679,-71.6176
1583,West Boylston,MA,Worcester,42.3584,-71.7838
1585,West Brookfield,MA,Worcester,42.2441,-72.1511
1586,West Millbury,MA,Worcester,42.1712,-71.8037
1588,Whitinsville,MA,Worcester,42.1153,-71.6644
1590,Sutton,MA,Worcester,42.1266,-71.7552
1601,Worcester,MA,Worcester,42.2626,-71.8023
1602,Worcester,MA,Worcester,42.2703,-71.8417
1603,Worcester,MA,Worcester,42.245,-71.838
1604,Worcester,MA,Worcester,42.2541,-71.7746
1605,Worcester,MA,Worcester,42.2894,-71.7888
1606,Worcester,MA,Worcester,42.311,-71.7958
1607,Worcester,MA,Worcester,42.2303,-71.7938
1608,Worcester,MA,Worcester,42.2624,-71.8003
1609,Worcester,MA,Worcester,42.2826,-71.8277
1610,Worcester,MA,Worcester,42.2492,-71.8108
1611,Cherry Valley,MA,Worcester,42.2373,-71.875
1612,Paxton,MA,Worcester,42.3066,-71.9202
1613,Worcester,MA,Worcester,42.2933,-71.802
1614,Worcester,MA,Worcester,42.2626,-71.8023
1615,Worcester,MA,Worcester,42.2626,-71.8023
1653,Worcester,MA,Worcester,42.3648,-71.8969
1655,Worcester,MA,Worcester,42.3648,-71.8969
1701,Framingham,MA,Middlesex,42.3007,-71.4255
1702,Framingham,MA,Middlesex,42.2822,-71.4339
1703,Framingham,MA,Middlesex,42.4464,-71.4594
1704,Framingham,MA,Middlesex,42.4464,-71.4594
1705,Framingham,MA,Middlesex,42.4464,-71.4594
1718,Acton,MA,Middlesex,42.4851,-71.4328
1719,Boxborough,MA,Middlesex,42.4884,-71.5178
1720,Acton,MA,Middlesex,42.4751,-71.4483
1721,Ashland,MA,Middlesex,42.2539,-71.4583
1730,Bedford,MA,Middlesex,42.4843,-71.2768
1731,Hanscom Afb,MA,Middlesex,42.4567,-71.2795
1740,Bolton,MA,Worcester,42.4365,-71.6076
1741,Carlisle,MA,Middlesex,42.5286,-71.3519
1742,Concord,MA,Middlesex,42.4567,-71.3747
1745,Fayville,MA,Worcester,42.2934,-71.5028
1746,Holliston,MA,Middlesex,42.2026,-71.4361
1747,Hopedale,MA,Worcester,42.1268,-71.5376
1748,Hopkinton,MA,Middlesex,42.219,-71.5302
1749,Hudson,MA,Middlesex,42.3918,-71.5609
1752,Marlborough,MA,Middlesex,42.3509,-71.5434
1754,Maynard,MA,Middlesex,42.4321,-71.455
1756,Mendon,MA,Worcester,42.0967,-71.5499
1757,Milford,MA,Worcester,42.1511,-71.5274
1760,Natick,MA,Middlesex,42.2875,-71.3574
1770,Sherborn,MA,Middlesex,42.2331,-71.3787
1772,Southborough,MA,Worcester,42.2939,-71.532
1773,Lincoln,MA,Middlesex,42.4217,-71.3137
1775,Stow,MA,Middlesex,42.4308,-71.515
1776,Sudbury,MA,Middlesex,42.3837,-71.4282
1778,Wayland,MA,Middlesex,42.3486,-71.3588
1784,Woodville,MA,Middlesex,42.2376,-71.562
1801,Woburn,MA,Middlesex,42.4829,-71.1574
1803,Burlington,MA,Middlesex,42.5089,-71.2004
1805,Burlington,MA,Middlesex,42.5048,-71.1956
1810,Andover,MA,Essex,42.6496,-71.1565
1812,Andover,MA,Essex,42.6472,-71.1842
1813,Woburn,MA,Middlesex,42.4793,-71.1523
1815,Woburn,MA,Middlesex,42.4793,-71.1523
1821,Billerica,MA,Middlesex,42.5519,-71.2518
1822,Billerica,MA,Middlesex,42.5584,-71.2689
1824,Chelmsford,MA,Middlesex,42.5911,-71.3556
1826,Dracut,MA,Middlesex,42.6764,-71.3186
1827,Dunstable,MA,Middlesex,42.6739,-71.4952
1830,Haverhill,MA,Essex,42.7856,-71.0721
1831,Haverhill,MA,Essex,42.7711,-71.1221
1832,Haverhill,MA,Essex,42.7792,-71.1095
1833,Georgetown,MA,Essex,42.7281,-70.9822
1834,Groveland,MA,Essex,42.753,-71.027
1835,Haverhill,MA,Essex,42.7528,-71.0843
1840,Lawrence,MA,Essex,42.708,-71.1638
1841,Lawrence,MA,Essex,42.7115,-71.167
1842,Lawrence,MA,Essex,42.707,-71.1631
1843,Lawrence,MA,Essex,42.6911,-71.1605
1844,Methuen,MA,Essex,42.728,-71.181
1845,North Andover,MA,Essex,42.6826,-71.109
1850,Lowell,MA,Middlesex,42.656,-71.3051
1851,Lowell,MA,Middlesex,42.6315,-71.3329
1852,Lowell,MA,Middlesex,42.6344,-71.2983
1853,Lowell,MA,Middlesex,42.6334,-71.3162
1854,Lowell,MA,Middlesex,42.6493,-71.3355
1860,Merrimac,MA,Essex,42.8346,-71.0047
1862,North Billerica,MA,Middlesex,42.5757,-71.2902
1863,North Chelmsford,MA,Middlesex,42.6347,-71.3908
1864,North Reading,MA,Middlesex,42.5819,-71.0947
1865,Nutting Lake,MA,Middlesex,42.5379,-71.2689
1866,Pinehurst,MA,Middlesex,42.5293,-71.2281
1867,Reading,MA,Middlesex,42.528,-71.109
1876,Tewksbury,MA,Middlesex,42.6028,-71.2232
1879,Tyngsboro,MA,Middlesex,42.6724,-71.4158
1880,Wakefield,MA,Middlesex,42.5009,-71.0685
1885,West Boxford,MA,Essex,42.707,-71.0639
1886,Westford,MA,Middlesex,42.5864,-71.4401
1887,Wilmington,MA,Middlesex,42.5581,-71.1723
1888,Woburn,MA,Middlesex,42.4793,-71.1523
1889,North Reading,MA,Middlesex,42.5716,-71.1096
1890,Winchester,MA,Middlesex,42.453,-71.1441
1899,Andover,MA,Essex,42.6584,-71.137
1901,Lynn,MA,Essex,42.4612,-70.9467
1902,Lynn,MA,Essex,42.4698,-70.942
1903,Lynn,MA,Essex,42.4668,-70.9495
1904,Lynn,MA,Essex,42.4889,-70.9647
1905,Lynn,MA,Essex,42.4694,-70.9728
1906,Saugus,MA,Essex,42.4633,-71.0111
1907,Swampscott,MA,Essex,42.4746,-70.9098
1908,Nahant,MA,Essex,42.4261,-70.9277
1910,Lynn,MA,Essex,42.4548,-70.9747
1913,Amesbury,MA,Essex,42.8559,-70.9367
1915,Beverly,MA,Essex,42.5608,-70.8759
1921,Boxford,MA,Essex,42.6797,-71.0114
1922,Byfield,MA,Essex,42.7568,-70.9351
1923,Danvers,MA,Essex,42.5694,-70.9425
1929,Essex,MA,Essex,42.6286,-70.7828
1930,Gloucester,MA,Essex,42.6208,-70.6721
1931,Gloucester,MA,Essex,42.6159,-70.662
1936,Hamilton,MA,Essex,42.6354,-70.8791
1937,Hathorne,MA,Essex,42.6354,-70.8791
1938,Ipswich,MA,Essex,42.6809,-70.8494
1940,Lynnfield,MA,Essex,42.5327,-71.0339
1944,Manchester,MA,Essex,42.5796,-70.7674
1945,Marblehead,MA,Essex,42.4984,-70.8653
1949,Middleton,MA,Essex,42.5942,-71.013
1950,Newburyport,MA,Essex,42.813,-70.8847
1951,Newbury,MA,Essex,42.7835,-70.8474
1952,Salisbury,MA,Essex,42.8507,-70.8588
1960,Peabody,MA,Essex,42.5326,-70.9612
1961,Peabody,MA,Essex,42.6354,-70.8791
1965,Prides Crossing,MA,Essex,42.5581,-70.8257
1966,Rockport,MA,Essex,42.658,-70.6194
1969,Rowley,MA,Essex,42.7138,-70.907
1970,Salem,MA,Essex,42.5151,-70.9003
1971,Salem,MA,Essex,42.6354,-70.8791
1982,South Hamilton,MA,Essex,42.6185,-70.8561
1983,Topsfield,MA,Essex,42.6415,-70.9488
1984,Wenham,MA,Essex,42.6017,-70.8786
1985,West Newbury,MA,Essex,42.7949,-70.9778
2018,Accord,MA,Plymouth,42.1745,-70.8837
2019,Bellingham,MA,Norfolk,42.0746,-71.4768
2020,Brant Rock,MA,Plymouth,42.0818,-70.6439
2021,Canton,MA,Norfolk,42.1645,-71.1355
2025,Cohasset,MA,Norfolk,42.2395,-70.8128
2026,Dedham,MA,Norfolk,42.2437,-71.1637
2027,Dedham,MA,Norfolk,42.18,-71.0892
2030,Dover,MA,Norfolk,42.2362,-71.2854
2032,East Walpole,MA,Norfolk,42.1532,-71.2179
2035,Foxboro,MA,Norfolk,42.0649,-71.2441
2038,Franklin,MA,Norfolk,42.0935,-71.4058
2040,Greenbush,MA,Plymouth,42.1793,-70.7495
2041,Green Harbor,MA,Plymouth,42.0696,-70.6491
2043,Hingham,MA,Plymouth,42.2245,-70.8911
2044,Hingham,MA,Plymouth,42.2418,-70.8898
2045,Hull,MA,Plymouth,42.2853,-70.8754
2047,Humarock,MA,Plymouth,42.1428,-70.6935
2048,Mansfield,MA,Bristol,42.0212,-71.2178
2050,Marshfield,MA,Plymouth,42.1062,-70.6993
2051,Marshfield Hills,MA,Plymouth,42.1512,-70.7341
2052,Medfield,MA,Norfolk,42.1845,-71.3048
2053,Medway,MA,Norfolk,42.1514,-71.4217
2054,Millis,MA,Norfolk,42.1669,-71.3607
2055,Minot,MA,Plymouth,42.2404,-70.762
2056,Norfolk,MA,Norfolk,42.1177,-71.3269
2059,North Marshfield,MA,Plymouth,42.1432,-70.7703
2060,North Scituate,MA,Plymouth,42.219,-70.7856
2061,Norwell,MA,Plymouth,42.1596,-70.8217
2062,Norwood,MA,Norfolk,42.1868,-71.2033
2065,Ocean Bluff,MA,Plymouth,42.0972,-70.6516
2066,Scituate,MA,Plymouth,42.2032,-70.7525
2067,Sharon,MA,Norfolk,42.1094,-71.1759
2070,Sheldonville,MA,Norfolk,42.0348,-71.387
2071,South Walpole,MA,Norfolk,42.0992,-71.2752
2072,Stoughton,MA,Norfolk,42.1253,-71.1074
2081,Walpole,MA,Norfolk,42.1444,-71.2544
2090,Westwood,MA,Norfolk,42.2148,-71.2104
2093,Wrentham,MA,Norfolk,42.0617,-71.3396
2108,Boston,MA,Suffolk,42.3576,-71.0684
2109,Boston,MA,Suffolk,42.36,-71.0545
2110,Boston,MA,Suffolk,42.3576,-71.0514
2111,Boston,MA,Suffolk,42.3503,-71.0629
2112,Boston,MA,Suffolk,42.3584,-71.0598
2113,Boston,MA,Suffolk,42.3657,-71.056
2114,Boston,MA,Suffolk,42.3611,-71.0682
2115,Boston,MA,Suffolk,42.3427,-71.0922
2116,Boston,MA,Suffolk,42.3492,-71.0768
2117,Boston,MA,Suffolk,42.3585,-71.058
2118,Boston,MA,Suffolk,42.3362,-71.0729
2119,Roxbury,MA,Suffolk,42.3251,-71.0953
2120,Roxbury Crossing,MA,Suffolk,42.3307,-71.0912
2121,Dorchester,MA,Suffolk,42.2973,-71.0745
2122,Dorchester,MA,Suffolk,42.2973,-71.0745
2123,Boston,MA,Suffolk,42.3389,-70.9196
2124,Dorchester Center,MA,Suffolk,42.2918,-71.0717
2125,Dorchester,MA,Suffolk,42.2973,-71.0745
2126,Mattapan,MA,Suffolk,42.2739,-71.0939
2127,Boston,MA,Suffolk,42.3347,-71.0375
2128,Boston,MA,Suffolk,42.3642,-71.0257
2129,Charlestown,MA,Suffolk,42.3778,-71.0627
2130,Jamaica Plain,MA,Suffolk,42.3126,-71.1115
2131,Roslindale,MA,Suffolk,42.2836,-71.1295
2132,West Roxbury,MA,Suffolk,42.2787,-71.1589
2133,Boston,MA,Suffolk,42.3584,-71.0598
2134,Allston,MA,Suffolk,42.3535,-71.1329
2135,Brighton,MA,Suffolk,42.3478,-71.1566
2136,Hyde Park,MA,Suffolk,42.254,-71.1261
2137,Readville,MA,Suffolk,42.2404,-71.137
2138,Cambridge,MA,Middlesex,42.377,-71.1256
2139,Cambridge,MA,Middlesex,42.3647,-71.1042
2140,Cambridge,MA,Middlesex,42.3932,-71.1338
2141,Cambridge,MA,Middlesex,42.3687,-71.0836
2142,Cambridge,MA,Middlesex,42.362,-71.083
2143,Somerville,MA,Middlesex,42.3829,-71.1028
2144,Somerville,MA,Middlesex,42.4003,-71.1221
2145,Somerville,MA,Middlesex,42.3907,-71.0929
2148,Malden,MA,Middlesex,42.4291,-71.0605
2149,Everett,MA,Middlesex,42.4112,-71.0514
2150,Chelsea,MA,Suffolk,42.3963,-71.0325
2151,Revere,MA,Suffolk,42.4138,-71.0052
2152,Winthrop,MA,Suffolk,42.3763,-70.98
2153,Medford,MA,Middlesex,42.4184,-71.1062
2155,Medford,MA,Middlesex,42.4173,-71.1087
2156,West Medford,MA,Middlesex,42.4223,-71.1328
2163,Boston,MA,Suffolk,42.3253,-71.1122
2169,Quincy,MA,Norfolk,42.2491,-70.9978
2170,Quincy,MA,Norfolk,42.2671,-71.0186
2171,Quincy,MA,Norfolk,42.2825,-71.0241
2176,Melrose,MA,Middlesex,42.4581,-71.0632
2180,Stoneham,MA,Middlesex,42.4828,-71.0978
2184,Braintree,MA,Norfolk,42.2093,-70.9963
2185,Braintree,MA,Norfolk,42.18,-71.0892
2186,Milton,MA,Norfolk,42.2537,-71.0771
2187,Milton Village,MA,Norfolk,42.2668,-71.0717
2188,Weymouth,MA,Norfolk,42.2113,-70.9582
2189,East Weymouth,MA,Norfolk,42.214,-70.9203
2190,South Weymouth,MA,Norfolk,42.1751,-70.9495
2191,North Weymouth,MA,Norfolk,42.2459,-70.9467
2196,Boston,MA,Suffolk,42.3584,-71.0598
2199,Boston,MA,Suffolk,42.3479,-71.0825
2201,Boston,MA,Suffolk,42.3584,-71.0598
2203,Boston,MA,Suffolk,42.3615,-71.0604
2204,Boston,MA,Suffolk,42.3389,-70.9196
2205,Boston,MA,Suffolk,42.3503,-71.0539
2206,Boston,MA,Suffolk,42.3389,-70.9196
2210,Boston,MA,Suffolk,42.3489,-71.0465
2211,Boston,MA,Suffolk,42.3584,-71.0598
2212,Boston,MA,Middlesex,42.3584,-71.0598
2215,Boston,MA,Suffolk,42.3471,-71.1027
2217,Boston,MA,Suffolk,42.3389,-70.9196
2222,Boston,MA,Suffolk,42.3644,-71.0633
2238,Cambridge,MA,Middlesex,42.3751,-71.1056
2241,Boston,MA,Suffolk,42.3584,-71.0598
2266,Boston,MA,Suffolk,42.3584,-71.0598
2269,Quincy,MA,Norfolk,42.2529,-71.0023
2283,Boston,MA,Suffolk,42.3389,-70.9196
2284,Boston,MA,Suffolk,42.3389,-70.9196
2293,Boston,MA,Suffolk,42.3584,-71.0598
2297,Boston,MA,Suffolk,42.3584,-71.0598
2298,Boston,MA,Suffolk,42.3823,-71.0323
2301,Brockton,MA,Plymouth,42.0794,-71.04
2302,Brockton,MA,Plymouth,42.0847,-71.0002
2303,Brockton,MA,Plymouth,42.0834,-71.0184
2304,Brockton,MA,Plymouth,42.0834,-71.0184
2305,Brockton,MA,Plymouth,42.0834,-71.0184
2322,Avon,MA,Norfolk,42.1258,-71.0437
2324,Bridgewater,MA,Plymouth,41.9773,-70.9723
2325,Bridgewater,MA,Plymouth,41.9873,-70.9728
2327,Bryantville,MA,Plymouth,42.0407,-70.8272
2330,Carver,MA,Plymouth,41.8883,-70.7678
2331,Duxbury,MA,Plymouth,41.9705,-70.7014
2332,Duxbury,MA,Plymouth,42.0399,-70.7163
2333,East Bridgewater,MA,Plymouth,42.0315,-70.945
2334,Easton,MA,Bristol,42.0235,-71.1324
